date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-02-27,0.006015,1,0.001316,1,0.001316,0.016032,-0.025715
2026-03-02,0.002966,1,-0.010763,0,-0.010763,0.005268,-0.036479
2026-03-03,0.004951,1,0.015128,1,0.015128,0.020397,-0.021350
2026-03-04,0.002022,1,-0.003017,0,-0.003017,0.017379,-0.024368
2026-03-05,0.002111,1,-0.015158,0,-0.015158,0.002222,-0.039525
2026-03-06,0.010012,1,0.013267,1,0.013267,0.015489,-0.026258
2026-03-09,0.007512,1,0.000016,1,0.000016,0.015505,-0.026242
2026-03-10,0.012626,1,-0.000132,0,-0.000132,0.015374,-0.026373
2026-03-11,0.017544,1,-0.017312,0,-0.017312,-0.001939,-0.043686
2026-03-12,0.022243,1,-0.005945,0,-0.005945,-0.007883,-0.049630
2026-03-13,0.024255,1,0.011155,1,0.011155,0.003272,-0.038475
2026-03-16,0.013365,1,0.004868,1,0.004868,0.008140,-0.033607
2026-03-17,0.015250,1,-0.014038,0,-0.014038,-0.005898,-0.047645
2026-03-18,0.018386,1,-0.003165,0,-0.003165,-0.009063,-0.050810
2026-03-19,0.016522,1,-0.018655,0,-0.018655,-0.027718,-0.069465
2026-03-20,0.020989,1,0.011414,1,0.011414,-0.016304,-0.058051
2026-03-23,0.021545,1,-0.006860,0,-0.006860,-0.023164,-0.064911
2026-03-24,0.021707,1,0.006554,1,0.006554,-0.016610,-0.058357
2026-03-25,0.019186,1,-0.024157,0,-0.024157,-0.040768,-0.082515
2026-03-26,0.025394,1,-0.019730,0,-0.019730,-0.060498,-0.102245
2026-03-27,0.026145,1,-0.007673,0,-0.007673,-0.068170,-0.109917
2026-03-30,0.020606,1,0.033293,1,0.033293,-0.034877,-0.076624
2026-03-31,0.014566,1,0.012277,1,0.012277,-0.022599,-0.064346
2026-04-01,0.016292,1,0.001146,1,0.001146,-0.021453,-0.063200
2026-04-02,0.011615,1,0.005999,1,0.005999,-0.015454,-0.057201
2026-04-06,0.013334,1,0.000153,1,0.000153,-0.015301,-0.057048
2026-04-07,0.013806,1,0.029299,1,0.029299,0.013998,-0.027750
2026-04-08,0.003738,1,0.006742,1,0.006742,0.020739,-0.021008
2026-04-09,0.004917,1,0.001441,1,0.001441,0.022181,-0.019567
2026-04-10,0.007514,1,0.010289,1,0.010289,0.032470,-0.009277
2026-04-13,0.007173,1,0.017994,1,0.017994,0.050464,0.008717
2026-04-14,0.006981,1,0.013902,1,0.013902,0.064366,0.022619
2026-04-15,0.000830,1,0.004805,1,0.004805,0.069171,0.027424
2026-04-16,0.002697,1,0.012999,1,0.012999,0.082171,0.040423
2026-04-17,-0.000693,-1,-0.003180,1,0.003180,0.085350,0.037244
2026-04-20,0.003502,1,-0.003811,0,-0.003811,0.081540,0.033433
2026-04-21,0.006329,1,0.016592,1,0.016592,0.098132,0.050025
2026-04-22,0.005810,1,-0.005649,0,-0.005649,0.092483,0.044376
