date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-03-24,-0.006245,-1,0.006554,0,-0.006554,0.080051,-0.058357
2026-03-25,-0.012796,-1,-0.024157,1,0.024157,0.104208,-0.082515
2026-03-26,0.003504,1,-0.019730,0,-0.019730,0.084478,-0.102245
2026-03-27,-0.004032,-1,-0.007673,1,0.007673,0.092151,-0.109917
2026-03-30,0.011539,1,0.033293,1,0.033293,0.125444,-0.076624
2026-03-31,0.016408,1,0.012277,1,0.012277,0.137722,-0.064346
2026-04-01,-0.001327,-1,0.001146,0,-0.001146,0.136576,-0.063200
2026-04-02,-0.007838,-1,0.005999,0,-0.005999,0.130577,-0.057201
2026-04-06,-0.001729,-1,0.000153,0,-0.000153,0.130424,-0.057048
2026-04-07,-0.007748,-1,0.029299,0,-0.029299,0.101125,-0.027750
2026-04-08,-0.005148,-1,0.006742,0,-0.006742,0.094383,-0.021008
2026-04-09,0.006578,1,0.001441,1,0.001441,0.095824,-0.019567
2026-04-10,0.007925,1,0.010289,1,0.010289,0.106114,-0.009277
2026-04-13,0.007058,1,0.017994,1,0.017994,0.124108,0.008717
2026-04-14,-0.002752,-1,0.013902,0,-0.013902,0.110206,0.022619
2026-04-15,-0.005480,-1,0.004805,0,-0.004805,0.105401,0.027424
2026-04-16,-0.000761,-1,0.012999,0,-0.012999,0.092402,0.040423
2026-04-17,-0.001877,-1,-0.003180,1,0.003180,0.095581,0.037244
2026-04-20,-0.001243,-1,-0.003811,1,0.003811,0.099392,0.033433
2026-04-21,0.002996,1,0.016592,1,0.016592,0.115984,0.050025
2026-04-22,0.001773,1,-0.005649,0,-0.005649,0.110336,0.044376
