date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-12-23,0.002805,1,0.002921,1,0.002921,-0.046122,0.043735
2025-12-24,0.005000,1,-0.000064,0,-0.000064,-0.046186,0.043671
2025-12-26,0.001028,1,-0.004852,0,-0.004852,-0.051039,0.038818
2025-12-29,0.005043,1,-0.002322,0,-0.002322,-0.053361,0.036496
2025-12-30,0.007298,1,-0.008300,0,-0.008300,-0.061661,0.028196
2025-12-31,0.007998,1,-0.001939,0,-0.001939,-0.063600,0.026257
2026-01-02,0.002756,1,0.007912,1,0.007912,-0.055688,0.034169
2026-01-05,0.001595,1,0.008748,1,0.008748,-0.046940,0.042917
2026-01-06,0.003140,1,0.000962,1,0.000962,-0.045978,0.043879
2026-01-07,0.004629,1,-0.005705,0,-0.005705,-0.051683,0.038174
2026-01-08,0.002009,1,0.009911,1,0.009911,-0.041772,0.048085
2026-01-09,0.003934,1,0.000829,1,0.000829,-0.040943,0.048914
2026-01-12,0.002233,1,-0.001484,0,-0.001484,-0.042427,0.047430
2026-01-13,0.002631,1,-0.010740,0,-0.010740,-0.053167,0.036690
2026-01-14,0.005549,1,0.003593,1,0.003593,-0.049574,0.040283
2026-01-15,0.008695,1,-0.000837,0,-0.000837,-0.050411,0.039446
2026-01-16,0.007966,1,-0.021476,0,-0.021476,-0.071887,0.017970
2026-01-20,0.011373,1,0.013428,1,0.013428,-0.058459,0.031398
2026-01-21,0.008255,1,0.007243,1,0.007243,-0.051216,0.038641
2026-01-22,0.004274,1,0.003152,1,0.003152,-0.048063,0.041794
2026-01-23,0.003003,1,0.004390,1,0.004390,-0.043673,0.046184
2026-01-26,0.007335,1,0.009024,1,0.009024,-0.034648,0.055209
2026-01-27,0.005299,1,0.003306,1,0.003306,-0.031342,0.058515
2026-01-28,0.006915,1,-0.006003,0,-0.006003,-0.037346,0.052511
2026-01-29,0.012668,1,-0.012084,0,-0.012084,-0.049429,0.040428
2026-01-30,0.016134,1,0.006843,1,0.006843,-0.042586,0.047271
2026-02-02,0.012656,1,-0.015483,0,-0.015483,-0.058070,0.031788
2026-02-03,0.012405,1,-0.017623,0,-0.017623,-0.075693,0.014164
2026-02-04,0.015083,1,-0.014500,0,-0.014500,-0.090193,-0.000336
2026-02-05,0.003379,1,0.020918,1,0.020918,-0.069275,0.020582
2026-02-06,-0.002138,-1,0.007631,0,-0.007631,-0.076906,0.028213
2026-02-09,0.001370,1,-0.004650,0,-0.004650,-0.081556,0.023563
2026-02-10,0.000290,1,0.002678,1,0.002678,-0.078878,0.026241
2026-02-11,-0.007451,-1,-0.020549,1,0.020549,-0.058329,0.005693
2026-02-12,0.001163,1,0.002129,1,0.002129,-0.056200,0.007821
2026-02-13,0.001443,1,-0.001031,0,-0.001031,-0.057231,0.006791
2026-02-17,0.001027,1,0.007439,1,0.007439,-0.049792,0.014230
2026-02-18,-0.003536,-1,-0.003837,1,0.003837,-0.045955,0.010393
2026-02-19,0.001087,1,0.008810,1,0.008810,-0.037145,0.019203
2026-02-20,0.001279,1,-0.012229,0,-0.012229,-0.049374,0.006974
2026-02-23,-0.001345,-1,0.010684,0,-0.010684,-0.060058,0.017658
2026-02-24,-0.000246,-1,0.014389,0,-0.014389,-0.074447,0.032047
2026-02-25,-0.003815,-1,-0.012138,1,0.012138,-0.062310,0.019909
2026-02-26,-0.001140,-1,-0.003206,1,0.003206,-0.059104,0.016703
2026-02-27,-0.001701,-1,0.001316,0,-0.001316,-0.060420,0.018020
2026-03-02,-0.001024,-1,-0.010763,1,0.010763,-0.049657,0.007256
2026-03-03,-0.007825,-1,0.015128,0,-0.015128,-0.064785,0.022385
2026-03-04,-0.010920,-1,-0.003017,1,0.003017,-0.061768,0.019367
2026-03-05,-0.010317,-1,-0.015158,1,0.015158,-0.046610,0.004210
2026-03-06,-0.004064,-1,0.013267,0,-0.013267,-0.059877,0.017477
2026-03-09,-0.005104,-1,0.000016,0,-0.000016,-0.059894,0.017493
2026-03-10,-0.000301,-1,-0.000132,1,0.000132,-0.059762,0.017362
2026-03-11,0.000511,1,-0.017312,0,-0.017312,-0.077075,0.000049
2026-03-12,0.002724,1,-0.005945,0,-0.005945,-0.083019,-0.005895
2026-03-13,0.001258,1,0.011155,1,0.011155,-0.071864,0.005260
2026-03-16,0.002774,1,0.004868,1,0.004868,-0.066996,0.010128
2026-03-17,0.004300,1,-0.014038,0,-0.014038,-0.081034,-0.003910
2026-03-18,0.003414,1,-0.003165,0,-0.003165,-0.084199,-0.007075
2026-03-19,0.002325,1,-0.018655,0,-0.018655,-0.102854,-0.025730
2026-03-20,0.001298,1,0.011414,1,0.011414,-0.091440,-0.014316
2026-03-23,0.002824,1,-0.006860,0,-0.006860,-0.098300,-0.021176
2026-03-24,0.001791,1,0.006554,1,0.006554,-0.091746,-0.014622
2026-03-25,0.002919,1,-0.024157,0,-0.024157,-0.115904,-0.038780
2026-03-26,0.004035,1,-0.019730,0,-0.019730,-0.135634,-0.058510
2026-03-27,0.005435,1,-0.007673,0,-0.007673,-0.143306,-0.066182
2026-03-30,0.004225,1,0.033293,1,0.033293,-0.110013,-0.032889
2026-03-31,0.002894,1,0.012277,1,0.012277,-0.097735,-0.020611
2026-04-01,0.000546,1,0.001146,1,0.001146,-0.096589,-0.019465
2026-04-02,0.001523,1,0.005999,1,0.005999,-0.090590,-0.013466
2026-04-06,0.000602,1,0.000153,1,0.000153,-0.090437,-0.013313
2026-04-07,0.001547,1,0.029299,1,0.029299,-0.061138,0.015985
2026-04-08,0.002041,1,0.006742,1,0.006742,-0.054397,0.022727
2026-04-09,0.001340,1,0.001441,1,0.001441,-0.052955,0.024168
2026-04-10,0.003299,1,0.010289,1,0.010289,-0.042666,0.034458
2026-04-13,0.003547,1,0.017994,1,0.017994,-0.024672,0.052452
2026-04-14,0.004710,1,0.013902,1,0.013902,-0.010770,0.066354
2026-04-15,0.002760,1,0.004805,1,0.004805,-0.005965,0.071159
2026-04-16,0.000187,1,0.012999,1,0.012999,0.007035,0.084158
2026-04-17,0.001593,1,-0.003180,0,-0.003180,0.003855,0.080979
2026-04-20,0.000963,1,-0.003811,0,-0.003811,0.000044,0.077168
2026-04-21,0.002181,1,0.016592,1,0.016592,0.016636,0.093760
2026-04-22,0.000971,1,-0.005649,0,-0.005649,0.010988,0.088111
