date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-03-30,0.003063,1,0.033293,1,0.033293,-0.032732,-0.030059
2026-03-31,0.004837,1,0.012277,1,0.012277,-0.020454,-0.017781
2026-04-01,0.002830,1,0.001146,1,0.001146,-0.019308,-0.016635
2026-04-02,-0.001352,-1,0.005999,0,-0.005999,-0.025307,-0.010636
2026-04-06,-0.002624,-1,0.000153,0,-0.000153,-0.025460,-0.010483
2026-04-07,-0.000612,-1,0.029299,0,-0.029299,-0.054759,0.018816
2026-04-08,-0.001134,-1,0.006742,0,-0.006742,-0.061501,0.025558
2026-04-09,-0.001192,-1,0.001441,0,-0.001441,-0.062942,0.026999
2026-04-10,-0.000669,-1,0.010289,0,-0.010289,-0.073231,0.037288
2026-04-13,-0.002490,-1,0.017994,0,-0.017994,-0.091226,0.055282
2026-04-14,-0.001147,-1,0.013902,0,-0.013902,-0.105128,0.069185
2026-04-15,-0.000144,-1,0.004805,0,-0.004805,-0.109933,0.073989
2026-04-16,-0.001094,-1,0.012999,0,-0.012999,-0.122932,0.086989
2026-04-17,-0.001402,-1,-0.003180,1,0.003180,-0.119752,0.083809
2026-04-20,0.000914,1,-0.003811,0,-0.003811,-0.123563,0.079998
2026-04-21,0.003209,1,0.016592,1,0.016592,-0.106971,0.096590
2026-04-22,0.002176,1,-0.005649,0,-0.005649,-0.112619,0.090942
