date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-12-09,-0.009318,-1,0.004087,0,-0.004087,0.014517,0.048328
2025-12-10,-0.007942,-1,-0.003240,1,0.003240,0.017756,0.045088
2025-12-11,-0.008184,-1,-0.019303,1,0.019303,0.037060,0.025785
2025-12-12,0.007626,1,-0.005032,0,-0.005032,0.032028,0.020753
2025-12-15,0.011892,1,0.001980,1,0.001980,0.034008,0.022733
2025-12-16,0.012913,1,-0.018711,0,-0.018711,0.015297,0.004022
2025-12-17,0.010240,1,0.014386,1,0.014386,0.029683,0.018408
2025-12-18,0.006059,1,0.012951,1,0.012951,0.042634,0.031359
2025-12-19,0.000927,1,0.004782,1,0.004782,0.047416,0.036141
2025-12-22,-0.001483,-1,0.004672,0,-0.004672,0.042744,0.040814
2025-12-23,0.006307,1,0.002921,1,0.002921,0.045665,0.043735
2025-12-24,0.005620,1,-0.000064,0,-0.000064,0.045601,0.043671
2025-12-26,-0.001668,-1,-0.004852,1,0.004852,0.050453,0.038818
2025-12-29,-0.008359,-1,-0.002322,1,0.002322,0.052775,0.036496
2025-12-30,-0.012358,-1,-0.008300,1,0.008300,0.061075,0.028196
2025-12-31,-0.008122,-1,-0.001939,1,0.001939,0.063014,0.026257
2026-01-02,-0.006493,-1,0.007912,0,-0.007912,0.055103,0.034169
2026-01-05,-0.006067,-1,0.008748,0,-0.008748,0.046354,0.042917
2026-01-06,0.000288,1,0.000962,1,0.000962,0.047317,0.043879
2026-01-07,0.006138,1,-0.005705,0,-0.005705,0.041611,0.038174
2026-01-08,0.002608,1,0.009911,1,0.009911,0.051522,0.048085
2026-01-09,-0.000497,-1,0.000829,0,-0.000829,0.050693,0.048914
2026-01-12,-0.007029,-1,-0.001484,1,0.001484,0.052177,0.047430
2026-01-13,-0.000720,-1,-0.010740,1,0.010740,0.062917,0.036690
2026-01-14,0.003227,1,0.003593,1,0.003593,0.066510,0.040283
2026-01-15,0.006071,1,-0.000837,0,-0.000837,0.065673,0.039446
2026-01-16,0.010093,1,-0.021476,0,-0.021476,0.044197,0.017970
2026-01-20,0.008480,1,0.013428,1,0.013428,0.057625,0.031398
2026-01-21,-0.000653,-1,0.007243,0,-0.007243,0.050382,0.038641
2026-01-22,-0.002874,-1,0.003152,0,-0.003152,0.047229,0.041794
2026-01-23,-0.002205,-1,0.004390,0,-0.004390,0.042839,0.046184
2026-01-26,-0.000783,-1,0.009024,0,-0.009024,0.033815,0.055209
2026-01-27,-0.001016,-1,0.003306,0,-0.003306,0.030509,0.058515
2026-01-28,-0.006458,-1,-0.006003,1,0.006003,0.036512,0.052511
2026-01-29,-0.006940,-1,-0.012084,1,0.012084,0.048595,0.040428
2026-01-30,0.009379,1,0.006843,1,0.006843,0.055438,0.047271
2026-02-02,0.009527,1,-0.015483,0,-0.015483,0.039955,0.031788
2026-02-03,0.019941,1,-0.017623,0,-0.017623,0.022332,0.014164
2026-02-04,0.016416,1,-0.014500,0,-0.014500,0.007832,-0.000336
2026-02-05,0.001385,1,0.020918,1,0.020918,0.028749,0.020582
2026-02-06,-0.018286,-1,0.007631,0,-0.007631,0.021118,0.028213
2026-02-09,0.004495,1,-0.004650,0,-0.004650,0.016468,0.023563
2026-02-10,0.010610,1,0.002678,1,0.002678,0.019147,0.026241
2026-02-11,-0.008844,-1,-0.020549,1,0.020549,0.039695,0.005693
2026-02-12,-0.029957,-1,0.002129,0,-0.002129,0.037567,0.007821
2026-02-13,-0.007558,-1,-0.001031,1,0.001031,0.038597,0.006791
2026-02-17,0.015585,1,0.007439,1,0.007439,0.046037,0.014230
2026-02-18,-0.010485,-1,-0.003837,1,0.003837,0.049874,0.010393
2026-02-19,0.000109,1,0.008810,1,0.008810,0.058684,0.019203
2026-02-20,-0.002268,-1,-0.012229,1,0.012229,0.070913,0.006974
2026-02-23,-0.004811,-1,0.010684,0,-0.010684,0.060229,0.017658
2026-02-24,0.006345,1,0.014389,1,0.014389,0.074618,0.032047
2026-02-25,-0.000206,-1,-0.012138,1,0.012138,0.086756,0.019909
2026-02-26,0.002825,1,-0.003206,0,-0.003206,0.083550,0.016703
2026-02-27,-0.002500,-1,0.001316,0,-0.001316,0.082234,0.018020
2026-03-02,-0.002590,-1,-0.010763,1,0.010763,0.092997,0.007256
2026-03-03,-0.019381,-1,0.015128,0,-0.015128,0.077869,0.022385
2026-03-04,-0.005209,-1,-0.003017,1,0.003017,0.080886,0.019367
2026-03-05,-0.040633,-1,-0.015158,1,0.015158,0.096044,0.004210
2026-03-06,-0.029702,-1,0.013267,0,-0.013267,0.082777,0.017477
2026-03-09,-0.012165,-1,0.000016,0,-0.000016,0.082760,0.017493
2026-03-10,-0.025276,-1,-0.000132,1,0.000132,0.082892,0.017362
2026-03-11,-0.017497,-1,-0.017312,1,0.017312,0.100204,0.000049
2026-03-12,0.002123,1,-0.005945,0,-0.005945,0.094259,-0.005895
2026-03-13,-0.009189,-1,0.011155,0,-0.011155,0.083104,0.005260
2026-03-16,-0.007679,-1,0.004868,0,-0.004868,0.078236,0.010128
2026-03-17,-0.010527,-1,-0.014038,1,0.014038,0.092274,-0.003910
2026-03-18,0.001123,1,-0.003165,0,-0.003165,0.089108,-0.007075
2026-03-19,-0.006025,-1,-0.018655,1,0.018655,0.107763,-0.025730
2026-03-20,-0.014623,-1,0.011414,0,-0.011414,0.096349,-0.014316
2026-03-23,0.003569,1,-0.006860,0,-0.006860,0.089489,-0.021176
2026-03-24,0.016010,1,0.006554,1,0.006554,0.096043,-0.014622
2026-03-25,0.007428,1,-0.024157,0,-0.024157,0.071886,-0.038780
2026-03-26,0.019010,1,-0.019730,0,-0.019730,0.052156,-0.058510
2026-03-27,0.026166,1,-0.007673,0,-0.007673,0.044483,-0.066182
2026-03-30,0.023754,1,0.033293,1,0.033293,0.077777,-0.032889
2026-03-31,0.010058,1,0.012277,1,0.012277,0.090054,-0.020611
2026-04-01,0.001967,1,0.001146,1,0.001146,0.091200,-0.019465
2026-04-02,0.001905,1,0.005999,1,0.005999,0.097199,-0.013466
2026-04-06,0.004100,1,0.000153,1,0.000153,0.097352,-0.013313
2026-04-07,0.005660,1,0.029299,1,0.029299,0.126651,0.015985
2026-04-08,0.004207,1,0.006742,1,0.006742,0.133393,0.022727
2026-04-09,-0.012929,-1,0.001441,0,-0.001441,0.131952,0.024168
2026-04-10,-0.005909,-1,0.010289,0,-0.010289,0.121662,0.034458
2026-04-13,-0.000404,-1,0.017994,0,-0.017994,0.103668,0.052452
2026-04-14,0.003986,1,0.013902,1,0.013902,0.117570,0.066354
2026-04-15,0.002313,1,0.004805,1,0.004805,0.122375,0.071159
2026-04-16,-0.001086,-1,0.012999,0,-0.012999,0.109376,0.084158
2026-04-17,0.001939,1,-0.003180,0,-0.003180,0.106196,0.080979
2026-04-20,0.000833,1,-0.003811,0,-0.003811,0.102385,0.077168
2026-04-21,0.001560,1,0.016592,1,0.016592,0.118978,0.093760
2026-04-22,-0.000792,-1,-0.005649,1,0.005649,0.124626,0.088111
