date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2025-12-01,-0.006252,-1,0.007796,0,-0.007796,0.015233,0.039349
2025-12-02,-0.005624,-1,0.002441,0,-0.002441,0.012792,0.041790
2025-12-03,-0.006410,-1,-0.000931,1,0.000931,0.013723,0.040859
2025-12-04,-0.007413,-1,0.004069,0,-0.004069,0.009653,0.044929
2025-12-05,-0.004524,-1,-0.001920,1,0.001920,0.011574,0.043008
2025-12-08,-0.003833,-1,0.001233,0,-0.001233,0.010341,0.044241
2025-12-09,-0.000535,-1,0.004087,0,-0.004087,0.006254,0.048328
2025-12-10,-0.003314,-1,-0.003240,1,0.003240,0.009493,0.045088
2025-12-11,-0.003740,-1,-0.019303,1,0.019303,0.028797,0.025785
2025-12-12,-0.001698,-1,-0.005032,1,0.005032,0.033829,0.020753
2025-12-15,-0.003014,-1,0.001980,0,-0.001980,0.031849,0.022733
2025-12-16,0.003306,1,-0.018711,0,-0.018711,0.013138,0.004022
2025-12-17,-0.000160,-1,0.014386,0,-0.014386,-0.001248,0.018408
2025-12-18,0.003604,1,0.012951,1,0.012951,0.011703,0.031359
2025-12-19,0.005557,1,0.004782,1,0.004782,0.016485,0.036141
2025-12-22,-0.001026,-1,0.004672,0,-0.004672,0.011813,0.040814
2025-12-23,-0.003725,-1,0.002921,0,-0.002921,0.008892,0.043735
2025-12-24,-0.006669,-1,-0.000064,1,0.000064,0.008956,0.043671
2025-12-26,-0.011041,-1,-0.004852,1,0.004852,0.013808,0.038818
2025-12-29,-0.005605,-1,-0.002322,1,0.002322,0.016130,0.036496
2025-12-30,-0.000468,-1,-0.008300,1,0.008300,0.024430,0.028196
2025-12-31,0.000784,1,-0.001939,0,-0.001939,0.022491,0.026257
2026-01-02,0.004275,1,0.007912,1,0.007912,0.030403,0.034169
2026-01-05,0.003433,1,0.008748,1,0.008748,0.039151,0.042917
2026-01-06,0.003027,1,0.000962,1,0.000962,0.040113,0.043879
2026-01-07,0.001241,1,-0.005705,0,-0.005705,0.034408,0.038174
2026-01-08,0.000434,1,0.009911,1,0.009911,0.044319,0.048085
2026-01-09,-0.000419,-1,0.000829,0,-0.000829,0.043489,0.048914
2026-01-12,0.001259,1,-0.001484,0,-0.001484,0.042005,0.047430
2026-01-13,0.003155,1,-0.010740,0,-0.010740,0.031265,0.036690
2026-01-14,0.001379,1,0.003593,1,0.003593,0.034858,0.040283
2026-01-15,0.004239,1,-0.000837,0,-0.000837,0.034021,0.039446
2026-01-16,0.010004,1,-0.021476,0,-0.021476,0.012545,0.017970
2026-01-20,0.000807,1,0.013428,1,0.013428,0.025973,0.031398
2026-01-21,0.005503,1,0.007243,1,0.007243,0.033216,0.038641
2026-01-22,0.003763,1,0.003152,1,0.003152,0.036368,0.041794
2026-01-23,0.001316,1,0.004390,1,0.004390,0.040759,0.046184
2026-01-26,0.000605,1,0.009024,1,0.009024,0.049783,0.055209
2026-01-27,-0.001663,-1,0.003306,0,-0.003306,0.046477,0.058515
2026-01-28,0.000552,1,-0.006003,0,-0.006003,0.040474,0.052511
2026-01-29,0.003726,1,-0.012084,0,-0.012084,0.028391,0.040428
2026-01-30,0.014610,1,0.006843,1,0.006843,0.035233,0.047271
2026-02-02,0.004388,1,-0.015483,0,-0.015483,0.019750,0.031788
2026-02-03,0.002742,1,-0.017623,0,-0.017623,0.002127,0.014164
2026-02-04,-0.006685,-1,-0.014500,1,0.014500,0.016627,-0.000336
2026-02-05,-0.007030,-1,0.020918,0,-0.020918,-0.004291,0.020582
2026-02-06,-0.006173,-1,0.007631,0,-0.007631,-0.011922,0.028213
2026-02-09,0.001261,1,-0.004650,0,-0.004650,-0.016572,0.023563
2026-02-10,0.006302,1,0.002678,1,0.002678,-0.013893,0.026241
2026-02-11,0.004638,1,-0.020549,0,-0.020549,-0.034442,0.005693
2026-02-12,-0.000558,-1,0.002129,0,-0.002129,-0.036571,0.007821
2026-02-13,-0.005226,-1,-0.001031,1,0.001031,-0.035540,0.006791
2026-02-17,-0.009427,-1,0.007439,0,-0.007439,-0.042980,0.014230
2026-02-18,-0.005185,-1,-0.003837,1,0.003837,-0.039143,0.010393
2026-02-19,-0.006175,-1,0.008810,0,-0.008810,-0.047952,0.019203
2026-02-20,-0.001009,-1,-0.012229,1,0.012229,-0.035723,0.006974
2026-02-23,0.004173,1,0.010684,1,0.010684,-0.025039,0.017658
2026-02-24,0.001541,1,0.014389,1,0.014389,-0.010650,0.032047
2026-02-25,-0.002281,-1,-0.012138,1,0.012138,0.001488,0.019909
2026-02-26,0.007699,1,-0.003206,0,-0.003206,-0.001718,0.016703
2026-02-27,0.014233,1,0.001316,1,0.001316,-0.000401,0.018020
2026-03-02,-0.002252,-1,-0.010763,1,0.010763,0.010362,0.007256
2026-03-03,-0.001769,-1,0.015128,0,-0.015128,-0.004766,0.022385
2026-03-04,-0.002516,-1,-0.003017,1,0.003017,-0.001749,0.019367
2026-03-05,-0.010137,-1,-0.015158,1,0.015158,0.013409,0.004210
2026-03-06,-0.011232,-1,0.013267,0,-0.013267,0.000142,0.017477
2026-03-09,-0.018543,-1,0.000016,0,-0.000016,0.000125,0.017493
2026-03-10,0.001664,1,-0.000132,0,-0.000132,-0.000006,0.017362
2026-03-11,-0.019219,-1,-0.017312,1,0.017312,0.017306,0.000049
2026-03-12,-0.015739,-1,-0.005945,1,0.005945,0.023251,-0.005895
2026-03-13,-0.020404,-1,0.011155,0,-0.011155,0.012096,0.005260
2026-03-16,-0.012189,-1,0.004868,0,-0.004868,0.007227,0.010128
2026-03-17,-0.007747,-1,-0.014038,1,0.014038,0.021265,-0.003910
2026-03-18,-0.011973,-1,-0.003165,1,0.003165,0.024430,-0.007075
2026-03-19,-0.017109,-1,-0.018655,1,0.018655,0.043085,-0.025730
2026-03-20,-0.014298,-1,0.011414,0,-0.011414,0.031671,-0.014316
2026-03-23,-0.017983,-1,-0.006860,1,0.006860,0.038532,-0.021176
2026-03-24,-0.013230,-1,0.006554,0,-0.006554,0.031978,-0.014622
2026-03-25,-0.012633,-1,-0.024157,1,0.024157,0.056135,-0.038780
2026-03-26,-0.016123,-1,-0.019730,1,0.019730,0.075865,-0.058510
2026-03-27,-0.014388,-1,-0.007673,1,0.007673,0.083538,-0.066182
2026-03-30,-0.004294,-1,0.033293,0,-0.033293,0.050244,-0.032889
2026-03-31,-0.003716,-1,0.012277,0,-0.012277,0.037967,-0.020611
2026-04-01,-0.004572,-1,0.001146,0,-0.001146,0.036821,-0.019465
2026-04-02,-0.005345,-1,0.005999,0,-0.005999,0.030821,-0.013466
2026-04-06,0.004143,1,0.000153,1,0.000153,0.030974,-0.013313
2026-04-07,0.001725,1,0.029299,1,0.029299,0.060273,0.015985
2026-04-08,0.004570,1,0.006742,1,0.006742,0.067015,0.022727
2026-04-09,0.000803,1,0.001441,1,0.001441,0.068456,0.024168
2026-04-10,-0.000781,-1,0.010289,0,-0.010289,0.058167,0.034458
2026-04-13,-0.001393,-1,0.017994,0,-0.017994,0.040173,0.052452
2026-04-14,0.000859,1,0.013902,1,0.013902,0.054075,0.066354
2026-04-15,-0.002582,-1,0.004805,0,-0.004805,0.049270,0.071159
2026-04-16,-0.004345,-1,0.012999,0,-0.012999,0.036271,0.084158
2026-04-17,-0.003795,-1,-0.003180,1,0.003180,0.039451,0.080979
2026-04-20,-0.005328,-1,-0.003811,1,0.003811,0.043261,0.077168
2026-04-21,-0.002029,-1,0.016592,0,-0.016592,0.026669,0.093760
2026-04-22,-0.000373,-1,-0.005649,1,0.005649,0.032318,0.088111
