date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-02-03,0.000196,1,-0.017623,0,-0.017623,0.046956,0.014164
2026-02-04,0.005900,1,-0.014500,0,-0.014500,0.032456,-0.000336
2026-02-05,0.007471,1,0.020918,1,0.020918,0.053373,0.020582
2026-02-06,0.001316,1,0.007631,1,0.007631,0.061004,0.028213
2026-02-09,0.002538,1,-0.004650,0,-0.004650,0.056354,0.023563
2026-02-10,0.005099,1,0.002678,1,0.002678,0.059033,0.026241
2026-02-11,0.000308,1,-0.020549,0,-0.020549,0.038484,0.005693
2026-02-12,0.001580,1,0.002129,1,0.002129,0.040613,0.007821
2026-02-13,0.002598,1,-0.001031,0,-0.001031,0.039582,0.006791
2026-02-17,0.006567,1,0.007439,1,0.007439,0.047022,0.014230
2026-02-18,0.001540,1,-0.003837,0,-0.003837,0.043185,0.010393
2026-02-19,0.003486,1,0.008810,1,0.008810,0.051995,0.019203
2026-02-20,0.003398,1,-0.012229,0,-0.012229,0.039765,0.006974
2026-02-23,0.004527,1,0.010684,1,0.010684,0.050449,0.017658
2026-02-24,0.005967,1,0.014389,1,0.014389,0.064838,0.032047
2026-02-25,0.000011,1,-0.012138,0,-0.012138,0.052701,0.019909
2026-02-26,0.000457,1,-0.003206,0,-0.003206,0.049495,0.016703
2026-02-27,-0.000559,-1,0.001316,0,-0.001316,0.048178,0.018020
2026-03-02,-0.001354,-1,-0.010763,1,0.010763,0.058941,0.007256
2026-03-03,-0.001643,-1,0.015128,0,-0.015128,0.043813,0.022385
2026-03-04,-0.001456,-1,-0.003017,1,0.003017,0.046831,0.019367
2026-03-05,-0.002593,-1,-0.015158,1,0.015158,0.061988,0.004210
2026-03-06,-0.001807,-1,0.013267,0,-0.013267,0.048721,0.017477
2026-03-09,-0.001074,-1,0.000016,0,-0.000016,0.048705,0.017493
2026-03-10,0.000165,1,-0.000132,0,-0.000132,0.048573,0.017362
2026-03-11,0.000088,1,-0.017312,0,-0.017312,0.031261,0.000049
2026-03-12,0.003315,1,-0.005945,0,-0.005945,0.025316,-0.005895
2026-03-13,0.002856,1,0.011155,1,0.011155,0.036471,0.005260
2026-03-16,0.005522,1,0.004868,1,0.004868,0.041339,0.010128
2026-03-17,0.004045,1,-0.014038,0,-0.014038,0.027301,-0.003910
2026-03-18,0.003956,1,-0.003165,0,-0.003165,0.024136,-0.007075
2026-03-19,0.005264,1,-0.018655,0,-0.018655,0.005481,-0.025730
2026-03-20,0.002079,1,0.011414,1,0.011414,0.016895,-0.014316
2026-03-23,0.004396,1,-0.006860,0,-0.006860,0.010035,-0.021176
2026-03-24,0.005899,1,0.006554,1,0.006554,0.016589,-0.014622
2026-03-25,0.006560,1,-0.024157,0,-0.024157,-0.007568,-0.038780
2026-03-26,0.010139,1,-0.019730,0,-0.019730,-0.027299,-0.058510
2026-03-27,0.011892,1,-0.007673,0,-0.007673,-0.034971,-0.066182
2026-03-30,0.020495,1,0.033293,1,0.033293,-0.001678,-0.032889
2026-03-31,0.012714,1,0.012277,1,0.012277,0.010600,-0.020611
2026-04-01,0.009868,1,0.001146,1,0.001146,0.011746,-0.019465
2026-04-02,0.010025,1,0.005999,1,0.005999,0.017745,-0.013466
2026-04-06,0.005158,1,0.000153,1,0.000153,0.017898,-0.013313
2026-04-07,0.002329,1,0.029299,1,0.029299,0.047197,0.015985
2026-04-08,0.003095,1,0.006742,1,0.006742,0.053938,0.022727
2026-04-09,0.002835,1,0.001441,1,0.001441,0.055380,0.024168
2026-04-10,0.002348,1,0.010289,1,0.010289,0.065669,0.034458
2026-04-13,0.001374,1,0.017994,1,0.017994,0.083663,0.052452
2026-04-14,0.001113,1,0.013902,1,0.013902,0.097566,0.066354
2026-04-15,0.000429,1,0.004805,1,0.004805,0.102370,0.071159
2026-04-16,0.000459,1,0.012999,1,0.012999,0.115370,0.084158
2026-04-17,-0.000450,-1,-0.003180,1,0.003180,0.118549,0.080979
2026-04-20,0.001157,1,-0.003811,0,-0.003811,0.114739,0.077168
2026-04-21,0.000517,1,0.016592,1,0.016592,0.131331,0.093760
2026-04-22,0.000980,1,-0.005649,0,-0.005649,0.125682,0.088111
