date,pred_ret_1d,pred_direction,actual_ret_1d,correct,strategy_pnl,cumulative_pnl,cumulative_buy_hold
2026-01-05,-0.003865,-1,0.008748,0,-0.008748,0.079285,0.045747
2026-01-06,-0.001307,-1,0.000962,0,-0.000962,0.078323,0.046709
2026-01-07,-0.000613,-1,-0.005705,1,0.005705,0.084028,0.041004
2026-01-08,0.002451,1,0.009911,1,0.009911,0.093939,0.050915
2026-01-09,0.002390,1,0.000829,1,0.000829,0.094768,0.051745
2026-01-12,0.001090,1,-0.001484,0,-0.001484,0.093284,0.050261
2026-01-13,0.003176,1,-0.010740,0,-0.010740,0.082544,0.039520
2026-01-14,0.002235,1,0.003593,1,0.003593,0.086137,0.043113
2026-01-15,0.000994,1,-0.000837,0,-0.000837,0.085301,0.042277
2026-01-16,0.004481,1,-0.021476,0,-0.021476,0.063824,0.020801
2026-01-20,-0.001549,-1,0.013428,0,-0.013428,0.050397,0.034228
2026-01-21,-0.004631,-1,0.007243,0,-0.007243,0.043153,0.041472
2026-01-22,-0.005008,-1,0.003152,0,-0.003152,0.040001,0.044624
2026-01-23,-0.002995,-1,0.004390,0,-0.004390,0.035611,0.049014
2026-01-26,-0.004372,-1,0.009024,0,-0.009024,0.026586,0.058039
2026-01-27,0.001216,1,0.003306,1,0.003306,0.029892,0.061345
2026-01-28,0.000296,1,-0.006003,0,-0.006003,0.023889,0.055342
2026-01-29,-0.000040,-1,-0.012084,1,0.012084,0.035972,0.043258
2026-01-30,0.006779,1,0.006843,1,0.006843,0.042815,0.050101
2026-02-02,-0.001236,-1,-0.015483,1,0.015483,0.058299,0.034618
2026-02-03,-0.006702,-1,-0.017623,1,0.017623,0.075922,0.016994
2026-02-04,-0.003941,-1,-0.014500,1,0.014500,0.090422,0.002494
2026-02-05,-0.002681,-1,0.020918,0,-0.020918,0.069504,0.023412
2026-02-06,-0.012357,-1,0.007631,0,-0.007631,0.061873,0.031043
2026-02-09,-0.013076,-1,-0.004650,1,0.004650,0.066523,0.026393
2026-02-10,-0.000204,-1,0.002678,0,-0.002678,0.063845,0.029071
2026-02-11,-0.001651,-1,-0.020549,1,0.020549,0.084394,0.008523
2026-02-12,-0.003467,-1,0.002129,0,-0.002129,0.082265,0.010652
2026-02-13,-0.003285,-1,-0.001031,1,0.001031,0.083295,0.009621
2026-02-17,-0.001500,-1,0.007439,0,-0.007439,0.075856,0.017060
2026-02-18,-0.005870,-1,-0.003837,1,0.003837,0.079693,0.013223
2026-02-19,-0.001624,-1,0.008810,0,-0.008810,0.070883,0.022033
2026-02-20,0.006097,1,-0.012229,0,-0.012229,0.058654,0.009804
2026-02-23,0.006104,1,0.010684,1,0.010684,0.069338,0.020488
2026-02-24,0.005688,1,0.014389,1,0.014389,0.083727,0.034877
2026-02-25,0.002833,1,-0.012138,0,-0.012138,0.071589,0.022739
2026-02-26,0.001914,1,-0.003206,0,-0.003206,0.068383,0.019533
2026-02-27,0.003097,1,0.001316,1,0.001316,0.069700,0.020850
2026-03-02,0.000620,1,-0.010763,0,-0.010763,0.058936,0.010087
2026-03-03,-0.000168,-1,0.015128,0,-0.015128,0.043808,0.025215
2026-03-04,-0.000154,-1,-0.003017,1,0.003017,0.046826,0.022197
2026-03-05,-0.001164,-1,-0.015158,1,0.015158,0.061983,0.007040
2026-03-06,-0.000080,-1,0.013267,0,-0.013267,0.048716,0.020307
2026-03-09,-0.000776,-1,0.000016,0,-0.000016,0.048699,0.020324
2026-03-10,0.004691,1,-0.000132,0,-0.000132,0.048568,0.020192
2026-03-11,0.003273,1,-0.017312,0,-0.017312,0.031255,0.002880
2026-03-12,0.006092,1,-0.005945,0,-0.005945,0.025311,-0.003065
2026-03-13,0.006659,1,0.011155,1,0.011155,0.036466,0.008090
2026-03-16,0.008300,1,0.004868,1,0.004868,0.041334,0.012958
2026-03-17,0.003950,1,-0.014038,0,-0.014038,0.027296,-0.001080
2026-03-18,0.003108,1,-0.003165,0,-0.003165,0.024131,-0.004245
2026-03-19,-0.000043,-1,-0.018655,1,0.018655,0.042786,-0.022900
2026-03-20,0.014658,1,0.011414,1,0.011414,0.054199,-0.011486
2026-03-23,0.010774,1,-0.006860,0,-0.006860,0.047339,-0.018346
2026-03-24,0.018616,1,0.006554,1,0.006554,0.053893,-0.011792
2026-03-25,0.016925,1,-0.024157,0,-0.024157,0.029736,-0.035949
2026-03-26,0.022758,1,-0.019730,0,-0.019730,0.010006,-0.055680
2026-03-27,0.028627,1,-0.007673,0,-0.007673,0.002333,-0.063352
2026-03-30,0.042936,1,0.033293,1,0.033293,0.035626,-0.030059
2026-03-31,0.013100,1,0.012277,1,0.012277,0.047904,-0.017781
2026-04-01,0.015682,1,0.001146,1,0.001146,0.049050,-0.016635
2026-04-02,0.014581,1,0.005999,1,0.005999,0.055049,-0.010636
2026-04-06,0.010968,1,0.000153,1,0.000153,0.055202,-0.010483
2026-04-07,0.010177,1,0.029299,1,0.029299,0.084501,0.018816
2026-04-08,0.006617,1,0.006742,1,0.006742,0.091243,0.025558
2026-04-09,0.006343,1,0.001441,1,0.001441,0.092684,0.026999
2026-04-10,0.008246,1,0.010289,1,0.010289,0.102973,0.037288
2026-04-13,0.002482,1,0.017994,1,0.017994,0.120967,0.055282
2026-04-14,0.003946,1,0.013902,1,0.013902,0.134870,0.069185
2026-04-15,-0.002295,-1,0.004805,0,-0.004805,0.130065,0.073989
2026-04-16,0.000963,1,0.012999,1,0.012999,0.143064,0.086989
2026-04-17,-0.002881,-1,-0.003180,1,0.003180,0.146244,0.083809
2026-04-20,-0.000921,-1,-0.003811,1,0.003811,0.150055,0.079998
2026-04-21,0.003090,1,0.016592,1,0.016592,0.166647,0.096590
2026-04-22,0.001408,1,-0.005649,0,-0.005649,0.160998,0.090942
